CASSA,SERIE,DATA_ORA,POOL,ID_IMPIANTO,ID_LETTORE
145,64520,26/02/2006 9.50.00,1,175,2
208,21892,26/02/2006 9.50.00,1,175,1
90,24196,26/02/2006 9.51.00,311,175,1
90,24185,26/02/2006 9.51.00,311,175,3
74,85915,26/02/2006 9.51.00,1,175,2
79,33963,26/02/2006 9.51.00,1,175,3
79,33962,26/02/2006 9.51.00,1,175,2
90,24197,26/02/2006 9.51.00,311,175,2
74,85914,26/02/2006 9.51.00,1,175,1
90,24186,26/02/2006 9.51.00,311,175,2
90,24187,26/02/2006 9.51.00,311,175,3
75,28543,26/02/2006 9.52.00,1,175,1
87,10856,26/02/2006 9.52.00,1,175,3
148,6208,26/02/2006 9.52.00,1,175,1
87,10844,26/02/2006 9.52.00,1,175,2
87,10845,26/02/2006 9.52.00,1,175,1
74,77353,26/02/2006 9.52.00,1,175,1
87,10857,26/02/2006 9.52.00,1,175,4
87,10843,26/02/2006 9.52.00,1,175,3
74,60127,26/02/2006 9.52.00,1,175,2
74,77367,26/02/2006 9.52.00,1,175,3
87,10858,26/02/2006 9.52.00,1,175,2
87,10859,26/02/2006 9.52.00,1,175,3
164,57296,26/02/2006 9.52.00,1,175,2
71,15505,26/02/2006 9.53.00,311,175,1
73,26584,26/02/2006 9.53.00,1,175,2
73,24638,26/02/2006 9.53.00,1,175,3
74,84492,26/02/2006 9.53.00,1,175,1
73,24642,26/02/2006 9.53.00,1,175,3
85,13017,26/02/2006 9.53.00,1,175,3
75,28937,26/02/2006 9.53.00,1,175,2
75,28342,26/02/2006 9.53.00,1,175,4
75,28941,26/02/2006 9.53.00,1,175,2
83,34528,26/02/2006 9.53.00,1,175,1
73,26586,26/02/2006 9.53.00,1,175,3
85,13016,26/02/2006 9.53.00,1,175,2
73,25377,26/02/2006 9.53.00,1,175,4
82,10897,26/02/2006 9.54.00,311,175,2
73,26825,26/02/2006 9.54.00,1,175,1
75,28938,26/02/2006 9.54.00,1,175,2
74,84500,26/02/2006 9.54.00,1,175,3
75,28344,26/02/2006 9.54.00,1,175,1
91,82483,26/02/2006 9.54.00,1,175,4
75,28940,26/02/2006 9.54.00,1,175,1
75,27763,26/02/2006 9.54.00,1,175,3
73,25378,26/02/2006 9.54.00,1,175,3
74,85883,26/02/2006 9.54.00,1,175,1
74,85880,26/02/2006 9.54.00,1,175,4
73,26827,26/02/2006 9.54.00,1,175,2
80,25591,26/02/2006 9.54.00,311,175,3
74,85882,26/02/2006 9.54.00,1,175,4
80,25590,26/02/2006 9.54.00,311,175,4
82,10896,26/02/2006 9.54.00,1,175,1
91,82484,26/02/2006 9.54.00,1,175,4
91,82482,26/02/2006 9.54.00,1,175,2
74,84498,26/02/2006 9.54.00,1,175,3
82,10899,26/02/2006 9.54.00,311,175,4
75,28943,26/02/2006 9.54.00,1,175,2
201,25592,26/02/2006 9.55.00,1,175,2
74,86301,26/02/2006 9.55.00,1,175,3
75,28314,26/02/2006 9.55.00,1,175,2
103,14310,26/02/2006 9.55.00,1,175,1
72,23517,26/02/2006 9.55.00,1,175,2
203,15321,26/02/2006 9.55.00,1,175,4
75,28316,26/02/2006 9.55.00,1,175,2
74,86302,26/02/2006 9.55.00,1,175,2
106,18673,26/02/2006 9.55.00,1,175,3
203,15402,26/02/2006 9.56.00,1,175,2
79,33938,26/02/2006 9.56.00,1,175,1
75,28974,26/02/2006 9.56.00,1,175,4
81,23554,26/02/2006 9.56.00,1,175,4
80,25849,26/02/2006 9.56.00,1,175,3
342,8786,26/02/2006 9.56.00,1,175,1
97,18155,26/02/2006 9.56.00,1,175,2
79,33936,26/02/2006 9.56.00,1,175,3
79,33935,26/02/2006 9.56.00,1,175,2
203,15401,26/02/2006 9.56.00,1,175,3
201,25586,26/02/2006 9.56.00,1,175,1
106,18674,26/02/2006 9.56.00,1,175,2
201,25587,26/02/2006 9.56.00,1,175,2
75,28596,26/02/2006 9.56.00,1,175,3
80,25848,26/02/2006 9.56.00,1,175,2
342,8784,26/02/2006 9.56.00,1,175,3
91,82231,26/02/2006 9.56.00,1,175,1
103,14309,26/02/2006 9.56.00,1,175,2
342,8785,26/02/2006 9.56.00,1,175,3
34,60892,26/02/2006 9.56.00,1,175,2
81,23555,26/02/2006 9.56.00,1,175,3
201,25588,26/02/2006 9.56.00,1,175,2
79,34718,26/02/2006 9.56.00,1,175,4
34,60893,26/02/2006 9.56.00,1,175,3
343,75731,26/02/2006 9.56.00,1,175,4
79,34717,26/02/2006 9.56.00,1,175,4
73,26759,26/02/2006 9.56.00,1,175,3
201,25559,26/02/2006 9.57.00,1,175,1
202,17234,26/02/2006 9.57.00,1,175,2
75,28972,26/02/2006 9.57.00,1,175,4
97,30494,26/02/2006 9.57.00,1,175,3
203,15299,26/02/2006 9.57.00,1,175,1
202,17233,26/02/2006 9.57.00,1,175,1
202,17228,26/02/2006 9.57.00,1,175,2
202,17274,26/02/2006 9.57.00,1,175,3
201,25555,26/02/2006 9.57.00,1,175,2
202,17229,26/02/2006 9.57.00,1,175,1
75,28746,26/02/2006 9.57.00,1,175,2
82,10900,26/02/2006 9.57.00,1,175,2
91,55030,26/02/2006 9.57.00,311,175,4
82,10898,26/02/2006 9.57.00,311,175,3
79,27959,26/02/2006 9.57.00,314,175,1
91,82821,26/02/2006 9.57.00,311,175,4
203,15298,26/02/2006 9.57.00,1,175,3
343,75187,26/02/2006 9.57.00,1,175,2
343,75823,26/02/2006 9.57.00,1,175,1
201,25557,26/02/2006 9.57.00,1,175,3
203,15300,26/02/2006 9.57.00,1,175,2
82,10894,26/02/2006 9.57.00,1,175,4
202,17272,26/02/2006 9.57.00,1,175,3
202,17273,26/02/2006 9.57.00,1,175,3
75,28975,26/02/2006 9.57.00,1,175,4
75,28473,26/02/2006 9.57.00,1,175,2
80,25589,26/02/2006 9.57.00,1,175,4
79,33937,26/02/2006 9.57.00,1,175,4
79,27958,26/02/2006 9.57.00,314,175,4
201,25558,26/02/2006 9.57.00,1,175,4
75,28472,26/02/2006 9.57.00,1,175,1
96,32250,26/02/2006 9.57.00,1,175,3
203,15433,26/02/2006 9.58.00,1,175,2
75,28748,26/02/2006 9.58.00,1,175,3
203,15432,26/02/2006 9.58.00,1,175,4
203,15434,26/02/2006 9.58.00,1,175,2
75,28753,26/02/2006 9.58.00,1,175,3
74,86327,26/02/2006 9.58.00,1,175,4
87,10834,26/02/2006 9.58.00,1,175,2
91,82890,26/02/2006 9.58.00,1,175,3
91,82883,26/02/2006 9.58.00,1,175,4
203,15430,26/02/2006 9.58.00,1,175,3
87,10838,26/02/2006 9.58.00,1,175,4
203,15431,26/02/2006 9.58.00,1,175,2
75,28749,26/02/2006 9.58.00,1,175,1
75,28744,26/02/2006 9.58.00,1,175,2
203,15435,26/02/2006 9.58.00,1,175,3
73,26736,26/02/2006 9.58.00,1,175,1
74,86325,26/02/2006 9.58.00,1,175,3
75,28752,26/02/2006 9.58.00,1,175,3
74,86324,26/02/2006 9.58.00,1,175,4
73,26734,26/02/2006 9.58.00,1,175,1
87,10837,26/02/2006 9.58.00,1,175,2
72,23431,26/02/2006 9.59.00,1,175,2
87,10836,26/02/2006 9.59.00,1,175,4
214,7258,26/02/2006 9.59.00,1,175,2
32,49654,26/02/2006 9.59.00,1,175,2
91,82774,26/02/2006 9.59.00,1,175,4
80,25708,26/02/2006 9.59.00,1,175,3
154,39899,26/02/2006 9.59.00,1,175,2
154,39852,26/02/2006 9.59.00,1,175,1
87,10835,26/02/2006 9.59.00,1,175,3
87,10833,26/02/2006 9.59.00,1,175,2
72,23436,26/02/2006 9.59.00,1,175,3
