CASSA,SERIE,DATA_ORA,POOL,ID_IMPIANTO,ID_LETTORE
343,88398,16/02/2006 9.25.00,1,175,1
343,88399,16/02/2006 9.25.00,1,175,2
53,23318,16/02/2006 9.26.00,1,175,3
53,23315,16/02/2006 9.26.00,1,175,2
217,52845,16/02/2006 9.26.00,1,175,2
81,21390,16/02/2006 9.26.00,1,175,2
201,24308,16/02/2006 9.26.00,1,175,2
201,24307,16/02/2006 9.26.00,1,175,1
74,83189,16/02/2006 9.26.00,1,175,4
74,84074,16/02/2006 9.26.00,1,175,3
74,83190,16/02/2006 9.26.00,1,175,2
81,21389,16/02/2006 9.26.00,1,175,1
81,21385,16/02/2006 9.26.00,1,175,3
53,23328,16/02/2006 9.26.00,1,175,2
74,83192,16/02/2006 9.26.00,1,175,3
76,26273,16/02/2006 9.26.00,1,175,3
53,23339,16/02/2006 9.26.00,1,175,2
201,24309,16/02/2006 9.26.00,1,175,3
202,16433,16/02/2006 9.27.00,1,175,1
202,16435,16/02/2006 9.27.00,1,175,4
75,25768,16/02/2006 9.27.00,1,175,3
91,76991,16/02/2006 9.27.00,1,175,1
74,83276,16/02/2006 9.27.00,1,175,2
73,23623,16/02/2006 9.27.00,1,175,1
91,76990,16/02/2006 9.27.00,1,175,2
202,16436,16/02/2006 9.27.00,1,175,3
75,25767,16/02/2006 9.27.00,1,175,2
74,83278,16/02/2006 9.27.00,1,175,3
202,16434,16/02/2006 9.27.00,1,175,2
75,25503,16/02/2006 9.28.00,1,175,1
75,25249,16/02/2006 9.28.00,1,175,3
75,25505,16/02/2006 9.28.00,1,175,4
74,83371,16/02/2006 9.28.00,1,175,3
186,2262,16/02/2006 9.28.00,1,175,1
77,28290,16/02/2006 9.28.00,1,175,1
73,23714,16/02/2006 9.28.00,1,175,4
74,83368,16/02/2006 9.28.00,1,175,4
42,34700,16/02/2006 9.28.00,1,175,3
75,25502,16/02/2006 9.28.00,1,175,4
75,26573,16/02/2006 9.28.00,311,175,2
91,78626,16/02/2006 9.28.00,1,175,2
74,83372,16/02/2006 9.28.00,1,175,4
74,83366,16/02/2006 9.28.00,1,175,2
42,34697,16/02/2006 9.28.00,1,175,2
75,25248,16/02/2006 9.28.00,1,175,2
75,26571,16/02/2006 9.29.00,311,175,3
91,77372,16/02/2006 9.29.00,1,175,4
75,25737,16/02/2006 9.29.00,1,175,4
91,77371,16/02/2006 9.29.00,1,175,2
91,77364,16/02/2006 9.29.00,1,175,3
73,23718,16/02/2006 9.29.00,1,175,1
56,2776,16/02/2006 9.29.00,1,175,3
73,23716,16/02/2006 9.29.00,1,175,1
75,25738,16/02/2006 9.29.00,1,175,3
75,26572,16/02/2006 9.29.00,311,175,3
56,2782,16/02/2006 9.29.00,1,175,4
203,14575,16/02/2006 9.30.00,1,175,2
203,14574,16/02/2006 9.30.00,1,175,1
203,14380,16/02/2006 9.30.00,1,175,3
203,14577,16/02/2006 9.30.00,1,175,1
201,24534,16/02/2006 9.30.00,1,175,3
203,14381,16/02/2006 9.30.00,1,175,2
91,78826,16/02/2006 9.30.00,311,175,2
201,24048,16/02/2006 9.30.00,1,175,4
91,78825,16/02/2006 9.30.00,311,175,1
213,1267,16/02/2006 9.30.00,1,175,4
202,16226,16/02/2006 9.30.00,1,175,3
75,25490,16/02/2006 9.31.00,1,175,4
53,23325,16/02/2006 9.31.00,1,175,1
79,31132,16/02/2006 9.31.00,1,175,2
53,23324,16/02/2006 9.31.00,1,175,2
75,25491,16/02/2006 9.31.00,1,175,4
91,78594,16/02/2006 9.32.00,1,175,2
80,23755,16/02/2006 9.32.00,1,175,2
80,23756,16/02/2006 9.32.00,1,175,3
82,10320,16/02/2006 9.32.00,1,175,2
41,26958,16/02/2006 9.32.00,1,175,3
82,10321,16/02/2006 9.32.00,1,175,1
71,13986,16/02/2006 9.33.00,1,175,3
214,6913,16/02/2006 9.33.00,1,175,3
87,9911,16/02/2006 9.33.00,1,175,1
214,6915,16/02/2006 9.33.00,1,175,3
214,6914,16/02/2006 9.33.00,1,175,4
214,6916,16/02/2006 9.33.00,1,175,2
71,13931,16/02/2006 9.33.00,1,175,4
71,13934,16/02/2006 9.33.00,1,175,4
75,26682,16/02/2006 9.33.00,1,175,1
75,25619,16/02/2006 9.33.00,1,175,2
71,13932,16/02/2006 9.33.00,1,175,3
203,14590,16/02/2006 9.34.00,1,175,2
203,14591,16/02/2006 9.34.00,1,175,2
42,34692,16/02/2006 9.34.00,1,175,3
42,34706,16/02/2006 9.34.00,1,175,1
42,34725,16/02/2006 9.34.00,1,175,3
42,34693,16/02/2006 9.34.00,1,175,1
43,26365,16/02/2006 9.34.00,1,175,2
79,31787,16/02/2006 9.35.00,1,175,3
71,13768,16/02/2006 9.35.00,1,175,4
75,25534,16/02/2006 9.35.00,1,175,3
74,83476,16/02/2006 9.35.00,1,175,2
71,14145,16/02/2006 9.36.00,1,175,2
71,14186,16/02/2006 9.36.00,1,175,4
74,83477,16/02/2006 9.36.00,1,175,1
79,31789,16/02/2006 9.36.00,1,175,3
71,14146,16/02/2006 9.36.00,1,175,3
85,11508,16/02/2006 9.37.00,1,175,3
80,23298,16/02/2006 9.37.00,1,175,4
74,83047,16/02/2006 9.37.00,311,175,3
81,21302,16/02/2006 9.37.00,1,175,3
74,83045,16/02/2006 9.37.00,311,175,2
85,11510,16/02/2006 9.37.00,1,175,2
71,13623,16/02/2006 9.37.00,1,175,2
71,13622,16/02/2006 9.38.00,1,175,3
73,23589,16/02/2006 9.38.00,1,175,2
31,93779,16/02/2006 9.38.00,1,175,2
31,93766,16/02/2006 9.38.00,1,175,1
79,32204,16/02/2006 9.38.00,1,175,3
73,23586,16/02/2006 9.38.00,1,175,3
73,23587,16/02/2006 9.38.00,1,175,4
73,23584,16/02/2006 9.38.00,1,175,4
74,83283,16/02/2006 9.38.00,1,175,4
74,83281,16/02/2006 9.38.00,1,175,3
31,93773,16/02/2006 9.38.00,1,175,2
79,32202,16/02/2006 9.38.00,1,175,4
74,83279,16/02/2006 9.39.00,1,175,2
31,93774,16/02/2006 9.39.00,1,175,1
74,83480,16/02/2006 9.39.00,1,175,3
73,23627,16/02/2006 9.39.00,1,175,3
74,83478,16/02/2006 9.39.00,1,175,2
31,93768,16/02/2006 9.39.00,1,175,2
74,83280,16/02/2006 9.39.00,1,175,4
73,23629,16/02/2006 9.39.00,1,175,4
31,93769,16/02/2006 9.39.00,1,175,2
31,93770,16/02/2006 9.39.00,1,175,1
291,88443,16/02/2006 9.39.00,1,175,4
91,78068,16/02/2006 9.40.00,1,175,4
75,16714,16/02/2006 9.40.00,1,175,2
71,9114,16/02/2006 9.40.00,311,175,2
202,16483,16/02/2006 9.40.00,1,175,3
213,1300,16/02/2006 9.40.00,1,175,2
213,1293,16/02/2006 9.40.00,1,175,4
213,1301,16/02/2006 9.40.00,1,175,3
91,77354,16/02/2006 9.40.00,1,175,1
71,14009,16/02/2006 9.40.00,1,175,3
91,76636,16/02/2006 9.40.00,1,175,4
79,31617,16/02/2006 9.41.00,1,175,3
75,26584,16/02/2006 9.41.00,311,175,2
71,13732,16/02/2006 9.41.00,1,175,3
78,13043,16/02/2006 9.41.00,1,175,3
81,21718,16/02/2006 9.41.00,1,175,3
82,10406,16/02/2006 9.41.00,1,175,2
91,78433,16/02/2006 9.42.00,311,175,2
202,16097,16/02/2006 9.43.00,1,175,1
201,23945,16/02/2006 9.43.00,1,175,3
201,23979,16/02/2006 9.43.00,1,175,4
201,23978,16/02/2006 9.43.00,1,175,2
201,23946,16/02/2006 9.43.00,1,175,3
201,23944,16/02/2006 9.43.00,1,175,2
202,16096,16/02/2006 9.43.00,1,175,3
56,2722,16/02/2006 9.44.00,1,175,2
343,76213,16/02/2006 9.44.00,1,175,4
75,25715,16/02/2006 9.44.00,1,175,1
91,78828,16/02/2006 9.44.00,1,175,3
77,28313,16/02/2006 9.44.00,1,175,3
77,28314,16/02/2006 9.44.00,1,175,4
86,28333,16/02/2006 9.44.00,1,175,4
86,28334,16/02/2006 9.44.00,1,175,2
75,25712,16/02/2006 9.44.00,1,175,1
91,78827,16/02/2006 9.44.00,1,175,2
91,78829,16/02/2006 9.44.00,1,175,4
75,25716,16/02/2006 9.44.00,1,175,3
56,2705,16/02/2006 9.44.00,1,175,2
56,2715,16/02/2006 9.44.00,1,175,3
86,28831,16/02/2006 9.44.00,311,175,3
77,28312,16/02/2006 9.44.00,1,175,4
75,25713,16/02/2006 9.44.00,1,175,1
91,78435,16/02/2006 9.44.00,311,175,4
75,25467,16/02/2006 9.45.00,1,175,1
73,23788,16/02/2006 9.45.00,1,175,2
73,23786,16/02/2006 9.45.00,1,175,3
75,25468,16/02/2006 9.45.00,1,175,1
86,28322,16/02/2006 9.45.00,1,175,4
86,28332,16/02/2006 9.45.00,1,175,2
86,28254,16/02/2006 9.45.00,1,175,3
86,28241,16/02/2006 9.45.00,1,175,3
86,28375,16/02/2006 9.45.00,1,175,2
91,76543,16/02/2006 9.46.00,1,175,1
83,32354,16/02/2006 9.46.00,1,175,2
91,76552,16/02/2006 9.46.00,1,175,2
71,14133,16/02/2006 9.46.00,1,175,3
71,13799,16/02/2006 9.46.00,1,175,4
311,66124,16/02/2006 9.46.00,1,175,3
91,76548,16/02/2006 9.46.00,1,175,1
91,76546,16/02/2006 9.46.00,1,175,2
91,76550,16/02/2006 9.46.00,1,175,3
71,14134,16/02/2006 9.46.00,1,175,3
71,14196,16/02/2006 9.47.00,1,175,3
79,31944,16/02/2006 9.47.00,1,175,2
71,14195,16/02/2006 9.47.00,1,175,3
71,13599,16/02/2006 9.47.00,1,175,3
72,22926,16/02/2006 9.47.00,1,175,4
72,22927,16/02/2006 9.47.00,1,175,2
93,82926,16/02/2006 9.47.00,1,175,2
71,13600,16/02/2006 9.47.00,1,175,4
79,31942,16/02/2006 9.47.00,1,175,3
64,20110,16/02/2006 9.47.00,1,175,1
64,20108,16/02/2006 9.47.00,1,175,2
64,20109,16/02/2006 9.47.00,1,175,1
93,82925,16/02/2006 9.47.00,1,175,4
83,32355,16/02/2006 9.47.00,1,175,2
83,31963,16/02/2006 9.47.00,1,175,4
74,83939,16/02/2006 9.48.00,1,175,3
71,14052,16/02/2006 9.48.00,1,175,1
71,14053,16/02/2006 9.48.00,1,175,2
75,25798,16/02/2006 9.48.00,1,175,2
75,26359,16/02/2006 9.48.00,1,175,4
93,82249,16/02/2006 9.48.00,1,175,1
75,26036,16/02/2006 9.49.00,1,175,1
213,1230,16/02/2006 9.49.00,1,175,1
81,21325,16/02/2006 9.49.00,1,175,3
81,21329,16/02/2006 9.49.00,1,175,3
74,83309,16/02/2006 9.49.00,1,175,2
74,83308,16/02/2006 9.49.00,1,175,2
75,26038,16/02/2006 9.49.00,1,175,3
74,83481,16/02/2006 9.49.00,1,175,2
93,82248,16/02/2006 9.49.00,1,175,3
93,82250,16/02/2006 9.49.00,1,175,2
74,81182,16/02/2006 9.49.00,311,175,3
75,25799,16/02/2006 9.49.00,1,175,2
75,25548,16/02/2006 9.49.00,1,175,1
213,1231,16/02/2006 9.49.00,1,175,4
81,21326,16/02/2006 9.49.00,1,175,4
203,14708,16/02/2006 9.49.00,1,175,2
81,21324,16/02/2006 9.49.00,1,175,4
201,24156,16/02/2006 9.49.00,1,175,1
202,16203,16/02/2006 9.49.00,1,175,3
213,1345,16/02/2006 9.49.00,1,175,3
201,24157,16/02/2006 9.49.00,1,175,2
213,1229,16/02/2006 9.49.00,1,175,4
75,26037,16/02/2006 9.49.00,1,175,1
81,21334,16/02/2006 9.49.00,1,175,2
213,1347,16/02/2006 9.49.00,1,175,1
81,21335,16/02/2006 9.49.00,1,175,4
81,21318,16/02/2006 9.49.00,1,175,2
213,1228,16/02/2006 9.49.00,1,175,3
81,21312,16/02/2006 9.49.00,1,175,4
81,21319,16/02/2006 9.50.00,1,175,2
75,25796,16/02/2006 9.50.00,1,175,3
74,83707,16/02/2006 9.50.00,1,175,2
74,53893,16/02/2006 9.51.00,311,175,1
201,24305,16/02/2006 9.51.00,1,175,4
74,83711,16/02/2006 9.51.00,1,175,2
37,16022,16/02/2006 9.51.00,1,175,4
37,16023,16/02/2006 9.51.00,1,175,4
37,16025,16/02/2006 9.51.00,1,175,3
74,83310,16/02/2006 9.51.00,1,175,3
71,13686,16/02/2006 9.51.00,1,175,1
201,24304,16/02/2006 9.51.00,1,175,3
71,13685,16/02/2006 9.51.00,1,175,2
79,31536,16/02/2006 9.51.00,1,175,3
79,31533,16/02/2006 9.51.00,1,175,2
74,83709,16/02/2006 9.51.00,1,175,3
203,14339,16/02/2006 9.51.00,1,175,2
203,14340,16/02/2006 9.51.00,1,175,1
37,16024,16/02/2006 9.51.00,1,175,2
72,16670,16/02/2006 9.51.00,311,175,3
71,13727,16/02/2006 9.51.00,1,175,4
301,5055,16/02/2006 9.52.00,1,175,3
75,23784,16/02/2006 9.52.00,311,175,3
301,5060,16/02/2006 9.52.00,1,175,2
202,16146,16/02/2006 9.52.00,1,175,4
202,16145,16/02/2006 9.52.00,1,175,3
301,5054,16/02/2006 9.52.00,1,175,2
301,5058,16/02/2006 9.52.00,1,175,4
301,5053,16/02/2006 9.52.00,1,175,3
301,5062,16/02/2006 9.52.00,1,175,2
301,5052,16/02/2006 9.52.00,1,175,1
301,5057,16/02/2006 9.52.00,1,175,4
83,32087,16/02/2006 9.53.00,1,175,2
209,7104,16/02/2006 9.53.00,1,175,2
56,2760,16/02/2006 9.53.00,1,175,2
301,5056,16/02/2006 9.53.00,1,175,1
95,3939,16/02/2006 9.53.00,311,175,3
56,2784,16/02/2006 9.53.00,1,175,1
83,32089,16/02/2006 9.53.00,1,175,1
74,83232,16/02/2006 9.53.00,1,175,2
74,83234,16/02/2006 9.53.00,1,175,3
81,21030,16/02/2006 9.53.00,1,175,3
209,7105,16/02/2006 9.53.00,1,175,3
83,31944,16/02/2006 9.54.00,1,175,1
83,31914,16/02/2006 9.54.00,1,175,1
83,31912,16/02/2006 9.54.00,1,175,3
83,31915,16/02/2006 9.54.00,1,175,3
83,31919,16/02/2006 9.54.00,1,175,2
83,32074,16/02/2006 9.54.00,1,175,1
83,32063,16/02/2006 9.54.00,1,175,4
201,24513,16/02/2006 9.54.00,1,175,3
201,24514,16/02/2006 9.54.00,1,175,4
83,32086,16/02/2006 9.54.00,1,175,3
93,84117,16/02/2006 9.54.00,1,175,4
83,31917,16/02/2006 9.54.00,1,175,2
83,31923,16/02/2006 9.54.00,1,175,1
72,22643,16/02/2006 9.54.00,1,175,3
72,22642,16/02/2006 9.54.00,1,175,4
83,31925,16/02/2006 9.54.00,1,175,2
83,31921,16/02/2006 9.54.00,1,175,4
71,13532,16/02/2006 9.54.00,1,175,4
83,32088,16/02/2006 9.54.00,1,175,2
83,32075,16/02/2006 9.54.00,1,175,3
83,31933,16/02/2006 9.54.00,1,175,1
81,21496,16/02/2006 9.55.00,1,175,3
81,21497,16/02/2006 9.55.00,1,175,3
74,83134,16/02/2006 9.55.00,1,175,3
81,21032,16/02/2006 9.55.00,1,175,2
7,24741,16/02/2006 9.55.00,1,175,4
7,24740,16/02/2006 9.55.00,1,175,4
201,24508,16/02/2006 9.55.00,1,175,3
201,24468,16/02/2006 9.55.00,1,175,1
201,24512,16/02/2006 9.55.00,1,175,1
201,24515,16/02/2006 9.55.00,1,175,2
201,16436,16/02/2006 9.55.00,1,175,2
75,25520,16/02/2006 9.56.00,1,175,3
71,14180,16/02/2006 9.56.00,1,175,3
75,25198,16/02/2006 9.56.00,1,175,4
71,14178,16/02/2006 9.56.00,1,175,2
75,25519,16/02/2006 9.56.00,1,175,1
209,7168,16/02/2006 9.56.00,1,175,2
209,7167,16/02/2006 9.56.00,1,175,3
75,25921,16/02/2006 9.56.00,1,175,3
75,25920,16/02/2006 9.56.00,1,175,2
7,24739,16/02/2006 9.56.00,1,175,1
93,83693,16/02/2006 9.57.00,1,175,4
73,23873,16/02/2006 9.57.00,1,175,3
93,83697,16/02/2006 9.57.00,311,175,1
93,83690,16/02/2006 9.57.00,1,175,3
93,83687,16/02/2006 9.58.00,1,175,4
74,83531,16/02/2006 9.58.00,1,175,1
93,83689,16/02/2006 9.58.00,1,175,2
75,25995,16/02/2006 9.58.00,1,175,3
74,84124,16/02/2006 9.58.00,1,175,2
71,14210,16/02/2006 9.58.00,1,175,1
91,78832,16/02/2006 9.58.00,311,175,3
91,78820,16/02/2006 9.58.00,311,175,2
75,25644,16/02/2006 9.58.00,1,175,3
75,25949,16/02/2006 9.58.00,1,175,4
74,83485,16/02/2006 9.58.00,1,175,4
94,67097,16/02/2006 9.58.00,1,175,4
73,23420,16/02/2006 9.58.00,1,175,1
74,84122,16/02/2006 9.58.00,1,175,2
75,25994,16/02/2006 9.58.00,1,175,1
93,83688,16/02/2006 9.58.00,1,175,3
73,23871,16/02/2006 9.58.00,1,175,4
112,40819,16/02/2006 9.58.00,1,175,4
74,83532,16/02/2006 9.58.00,1,175,3
94,67074,16/02/2006 9.58.00,1,175,2
74,48228,16/02/2006 9.58.00,1,175,2
91,76594,16/02/2006 9.58.00,1,175,4
74,83889,16/02/2006 9.58.00,1,175,4
145,58344,16/02/2006 9.59.00,1,175,2
71,14090,16/02/2006 9.59.00,1,175,3
91,77096,16/02/2006 9.59.00,1,175,1
75,25996,16/02/2006 9.59.00,1,175,1
83,31670,16/02/2006 9.59.00,1,175,2
145,58390,16/02/2006 9.59.00,1,175,3
145,58546,16/02/2006 9.59.00,1,175,4
145,58500,16/02/2006 9.59.00,1,175,2
269,98670,16/02/2006 9.59.00,1,175,4
73,23421,16/02/2006 9.59.00,1,175,3
73,23422,16/02/2006 9.59.00,1,175,3
91,77095,16/02/2006 9.59.00,1,175,2
269,98667,16/02/2006 9.59.00,1,175,2
77,28609,16/02/2006 10.00.00,311,175,1
75,26602,16/02/2006 10.00.00,1,175,2
73,23491,16/02/2006 10.00.00,311,175,1
74,84080,16/02/2006 10.00.00,1,175,4
75,25946,16/02/2006 10.00.00,1,175,4
71,14081,16/02/2006 10.00.00,311,175,2
73,14789,16/02/2006 10.00.00,1,175,2
71,13725,16/02/2006 10.00.00,314,175,3
71,14234,16/02/2006 10.00.00,1,175,2
84,30089,16/02/2006 10.00.00,1,175,3
84,30088,16/02/2006 10.00.00,1,175,3
74,84152,16/02/2006 10.00.00,1,175,3
73,23489,16/02/2006 10.00.00,311,175,2
74,83334,16/02/2006 10.00.00,1,175,4
74,48256,16/02/2006 10.01.00,1,175,2
203,14461,16/02/2006 10.01.00,1,175,2
203,14474,16/02/2006 10.01.00,1,175,4
203,14452,16/02/2006 10.01.00,1,175,4
81,21912,16/02/2006 10.01.00,1,175,1
82,10439,16/02/2006 10.01.00,1,175,2
92,49319,16/02/2006 10.01.00,314,175,1
81,21911,16/02/2006 10.01.00,1,175,3
92,51026,16/02/2006 10.01.00,314,175,3
92,50098,16/02/2006 10.01.00,314,175,2
74,83284,16/02/2006 10.01.00,1,175,3
92,49317,16/02/2006 10.01.00,314,175,1
75,16750,16/02/2006 10.01.00,1,175,3
203,14473,16/02/2006 10.01.00,1,175,1
203,14479,16/02/2006 10.01.00,1,175,2
203,14475,16/02/2006 10.01.00,1,175,3
81,21906,16/02/2006 10.01.00,1,175,4
174,4144,16/02/2006 10.02.00,1,175,4
75,16751,16/02/2006 10.02.00,1,175,4
75,25412,16/02/2006 10.02.00,1,175,2
75,25414,16/02/2006 10.02.00,1,175,3
6,26137,16/02/2006 10.02.00,1,175,2
201,24548,16/02/2006 10.02.00,1,175,4
73,23893,16/02/2006 10.02.00,1,175,2
