CASSA,SERIE,DATA_ORA,POOL,ID_IMPIANTO,ID_LETTORE
131,13603,02/02/2006 8.46.00,1,221,3
98,23001,02/02/2006 8.46.00,1,221,2
104,21120,02/02/2006 8.46.00,1,221,4
111,22689,02/02/2006 8.46.00,1,221,4
99,30239,02/02/2006 8.46.00,1,221,4
104,21121,02/02/2006 8.46.00,1,221,4
99,30238,02/02/2006 8.46.00,1,221,2
112,38004,02/02/2006 8.46.00,1,221,3
101,43106,02/02/2006 8.46.00,1,221,3
101,43841,02/02/2006 8.46.00,1,221,2
98,23002,02/02/2006 8.46.00,1,221,4
110,29575,02/02/2006 8.46.00,1,221,2
110,30107,02/02/2006 8.47.00,1,221,3
100,27301,02/02/2006 8.47.00,1,221,3
96,26554,02/02/2006 8.47.00,1,221,2
131,13020,02/02/2006 8.47.00,1,221,4
126,21095,02/02/2006 8.47.00,1,221,1
97,25927,02/02/2006 8.47.00,1,221,4
96,26552,02/02/2006 8.47.00,1,221,3
100,27174,02/02/2006 8.47.00,1,221,2
98,22659,02/02/2006 8.47.00,1,221,4
101,44210,02/02/2006 8.47.00,1,221,2
140,5798,02/02/2006 8.47.00,1,221,3
97,25473,02/02/2006 8.47.00,1,221,4
100,27269,02/02/2006 8.47.00,1,221,1
102,26783,02/02/2006 8.47.00,1,221,2
97,25475,02/02/2006 8.47.00,1,221,1
100,27175,02/02/2006 8.47.00,1,221,3
131,13021,02/02/2006 8.47.00,1,221,2
98,22748,02/02/2006 8.47.00,1,221,1
97,25474,02/02/2006 8.47.00,1,221,4
100,26744,02/02/2006 8.47.00,1,221,4
110,30106,02/02/2006 8.47.00,1,221,2
96,26553,02/02/2006 8.47.00,1,221,3
101,44209,02/02/2006 8.47.00,1,221,3
100,26743,02/02/2006 8.47.00,1,221,2
131,13602,02/02/2006 8.47.00,1,221,1
96,27276,02/02/2006 8.47.00,1,221,4
126,21094,02/02/2006 8.47.00,1,221,2
96,27275,02/02/2006 8.47.00,1,221,3
97,26156,02/02/2006 8.47.00,1,221,3
97,26155,02/02/2006 8.47.00,1,221,4
102,26784,02/02/2006 8.47.00,1,221,4
97,25472,02/02/2006 8.47.00,1,221,2
111,22879,02/02/2006 8.47.00,1,221,4
96,26984,02/02/2006 8.48.00,1,221,3
96,26551,02/02/2006 8.48.00,1,221,2
101,43063,02/02/2006 8.48.00,1,221,2
97,25572,02/02/2006 8.48.00,1,221,4
99,30170,02/02/2006 8.48.00,1,221,2
101,43604,02/02/2006 8.48.00,1,221,4
101,43348,02/02/2006 8.48.00,1,221,4
101,43353,02/02/2006 8.48.00,1,221,2
99,30840,02/02/2006 8.48.00,1,221,4
99,30235,02/02/2006 8.48.00,1,221,2
101,43116,02/02/2006 8.48.00,1,221,1
101,43829,02/02/2006 8.48.00,1,221,3
102,20959,02/02/2006 8.48.00,1,221,4
101,43828,02/02/2006 8.48.00,1,221,4
295,72500,02/02/2006 8.48.00,1,221,4
140,5799,02/02/2006 8.48.00,1,221,1
97,25987,02/02/2006 8.49.00,1,221,4
96,27673,02/02/2006 8.49.00,1,221,2
97,25988,02/02/2006 8.49.00,1,221,3
99,30169,02/02/2006 8.49.00,1,221,4
104,21100,02/02/2006 8.49.00,1,221,3
101,43332,02/02/2006 8.49.00,1,221,3
102,27026,02/02/2006 8.49.00,1,221,4
101,43330,02/02/2006 8.49.00,1,221,2
102,27027,02/02/2006 8.49.00,1,221,3
101,43334,02/02/2006 8.49.00,1,221,2
101,43370,02/02/2006 8.49.00,1,221,4
102,27688,02/02/2006 8.49.00,1,221,4
104,21099,02/02/2006 8.49.00,1,221,2
101,43365,02/02/2006 8.49.00,1,221,4
101,43336,02/02/2006 8.49.00,1,221,4
106,18480,02/02/2006 8.49.00,1,221,4
97,25989,02/02/2006 8.49.00,1,221,4
116,19764,02/02/2006 8.49.00,1,221,4
96,27672,02/02/2006 8.49.00,1,221,3
117,50100,02/02/2006 8.49.00,1,221,2
102,27024,02/02/2006 8.49.00,1,221,3
101,43367,02/02/2006 8.49.00,1,221,3
101,44122,02/02/2006 8.50.00,1,221,2
126,21098,02/02/2006 8.50.00,1,221,4
106,25659,02/02/2006 8.50.00,1,221,4
102,27065,02/02/2006 8.50.00,1,221,3
102,27068,02/02/2006 8.50.00,1,221,3
102,27064,02/02/2006 8.50.00,1,221,4
106,25660,02/02/2006 8.50.00,1,221,4
104,21432,02/02/2006 8.50.00,1,221,4
101,44121,02/02/2006 8.50.00,1,221,2
97,25845,02/02/2006 8.50.00,1,221,2
101,44119,02/02/2006 8.50.00,1,221,4
101,44120,02/02/2006 8.50.00,1,221,3
126,21097,02/02/2006 8.50.00,1,221,2
101,29115,02/02/2006 8.51.00,1,221,3
99,30354,02/02/2006 8.51.00,1,221,3
97,26256,02/02/2006 8.51.00,1,221,1
101,43338,02/02/2006 8.51.00,1,221,3
97,25683,02/02/2006 8.51.00,1,221,2
97,25684,02/02/2006 8.51.00,1,221,4
102,27675,02/02/2006 8.51.00,1,221,1
102,27678,02/02/2006 8.51.00,1,221,4
140,9050,02/02/2006 8.51.00,1,221,1
140,9048,02/02/2006 8.51.00,1,221,1
101,43694,02/02/2006 8.51.00,1,221,4
98,22447,02/02/2006 8.51.00,1,221,3
98,21084,02/02/2006 8.51.00,1,221,2
99,30357,02/02/2006 8.51.00,1,221,2
99,30353,02/02/2006 8.51.00,1,221,3
101,43695,02/02/2006 8.51.00,1,221,2
101,29576,02/02/2006 8.51.00,1,221,2
97,25685,02/02/2006 8.51.00,1,221,2
102,27673,02/02/2006 8.51.00,313,221,3
102,27672,02/02/2006 8.51.00,313,221,4
102,27086,02/02/2006 8.51.00,1,221,2
98,22672,02/02/2006 8.51.00,1,221,3
102,27087,02/02/2006 8.51.00,1,221,4
140,8126,02/02/2006 8.51.00,1,221,1
102,27084,02/02/2006 8.51.00,1,221,4
99,21649,02/02/2006 8.51.00,1,221,2
99,30355,02/02/2006 8.51.00,1,221,3
102,27083,02/02/2006 8.51.00,1,221,4
140,8101,02/02/2006 8.51.00,1,221,4
96,27094,02/02/2006 8.51.00,1,221,2
102,27085,02/02/2006 8.51.00,1,221,4
96,27096,02/02/2006 8.51.00,1,221,4
97,25834,02/02/2006 8.51.00,1,221,2
99,21807,02/02/2006 8.51.00,1,221,4
99,30144,02/02/2006 8.51.00,1,221,2
101,43693,02/02/2006 8.51.00,1,221,4
140,8125,02/02/2006 8.51.00,1,221,1
102,27677,02/02/2006 8.51.00,1,221,4
96,27095,02/02/2006 8.51.00,1,221,1
102,26892,02/02/2006 8.51.00,1,221,3
101,29158,02/02/2006 8.52.00,1,221,3
104,20998,02/02/2006 8.52.00,1,221,2
101,43371,02/02/2006 8.52.00,1,221,3
102,27239,02/02/2006 8.52.00,1,221,3
99,30287,02/02/2006 8.52.00,1,221,2
99,30288,02/02/2006 8.52.00,1,221,4
106,19821,02/02/2006 8.52.00,1,221,3
105,23887,02/02/2006 8.52.00,1,221,2
99,30291,02/02/2006 8.52.00,1,221,4
105,23788,02/02/2006 8.52.00,1,221,4
97,26235,02/02/2006 8.52.00,1,221,2
99,30289,02/02/2006 8.52.00,1,221,4
97,26236,02/02/2006 8.52.00,1,221,3
104,20997,02/02/2006 8.52.00,1,221,1
99,29883,02/02/2006 8.52.00,1,221,1
126,21100,02/02/2006 8.52.00,1,221,3
96,19731,02/02/2006 8.52.00,1,221,4
104,20999,02/02/2006 8.52.00,1,221,2
126,21099,02/02/2006 8.52.00,1,221,1
99,29885,02/02/2006 8.52.00,1,221,4
101,43362,02/02/2006 8.52.00,1,221,2
101,43372,02/02/2006 8.52.00,1,221,4
100,27222,02/02/2006 8.53.00,1,221,4
126,21106,02/02/2006 8.53.00,1,221,2
140,8371,02/02/2006 8.53.00,1,221,4
140,8392,02/02/2006 8.53.00,1,221,4
105,23888,02/02/2006 8.53.00,1,221,2
140,8395,02/02/2006 8.53.00,1,221,1
101,43136,02/02/2006 8.53.00,1,221,2
102,27157,02/02/2006 8.53.00,1,221,4
101,43149,02/02/2006 8.53.00,1,221,3
105,23886,02/02/2006 8.53.00,1,221,2
111,16252,02/02/2006 8.53.00,1,221,3
126,21103,02/02/2006 8.53.00,1,221,3
126,21104,02/02/2006 8.53.00,1,221,2
126,21105,02/02/2006 8.53.00,1,221,3
126,21101,02/02/2006 8.53.00,1,221,4
110,29512,02/02/2006 8.53.00,1,221,4
140,8297,02/02/2006 8.53.00,1,221,2
111,16251,02/02/2006 8.53.00,1,221,3
140,8301,02/02/2006 8.53.00,1,221,1
112,35534,02/02/2006 8.53.00,1,221,1
140,8397,02/02/2006 8.53.00,1,221,4
101,43148,02/02/2006 8.53.00,1,221,3
101,43058,02/02/2006 8.53.00,1,221,4
126,21102,02/02/2006 8.53.00,1,221,2
101,29156,02/02/2006 8.53.00,1,221,4
110,29427,02/02/2006 8.53.00,1,221,3
98,23040,02/02/2006 8.53.00,1,221,2
101,43054,02/02/2006 8.53.00,1,221,3
101,43056,02/02/2006 8.53.00,1,221,2
101,43139,02/02/2006 8.53.00,1,221,4
101,43029,02/02/2006 8.53.00,1,221,3
100,27223,02/02/2006 8.53.00,1,221,4
99,30290,02/02/2006 8.53.00,1,221,2
110,29428,02/02/2006 8.53.00,1,221,1
101,44297,02/02/2006 8.53.00,1,221,4
101,44298,02/02/2006 8.53.00,1,221,1
101,43915,02/02/2006 8.54.00,1,221,4
101,43917,02/02/2006 8.54.00,1,221,3
101,43923,02/02/2006 8.54.00,1,221,2
101,44382,02/02/2006 8.54.00,1,221,3
101,44386,02/02/2006 8.54.00,1,221,3
126,21108,02/02/2006 8.54.00,1,221,2
126,21084,02/02/2006 8.54.00,1,221,1
101,44380,02/02/2006 8.54.00,1,221,2
101,44384,02/02/2006 8.54.00,1,221,4
126,21107,02/02/2006 8.54.00,1,221,1
101,44378,02/02/2006 8.54.00,1,221,4
100,17979,02/02/2006 8.54.00,1,221,4
112,35533,02/02/2006 8.54.00,1,221,1
101,43918,02/02/2006 8.54.00,1,221,3
99,30044,02/02/2006 8.54.00,1,221,4
140,8266,02/02/2006 8.54.00,1,221,1
101,43922,02/02/2006 8.54.00,1,221,2
101,43919,02/02/2006 8.54.00,1,221,2
101,43921,02/02/2006 8.54.00,1,221,4
99,30043,02/02/2006 8.54.00,1,221,3
101,43916,02/02/2006 8.54.00,1,221,2
101,44383,02/02/2006 8.54.00,1,221,4
102,27462,02/02/2006 8.54.00,1,221,2
100,17971,02/02/2006 8.55.00,1,221,4
98,22502,02/02/2006 8.55.00,1,221,1
243,26211,02/02/2006 8.55.00,1,221,3
97,26169,02/02/2006 8.55.00,1,221,2
96,17611,02/02/2006 8.55.00,1,221,4
104,21303,02/02/2006 8.55.00,1,221,2
101,44379,02/02/2006 8.55.00,1,221,4
104,21302,02/02/2006 8.55.00,1,221,4
104,21301,02/02/2006 8.55.00,1,221,3
105,17735,02/02/2006 8.55.00,1,221,4
104,21300,02/02/2006 8.55.00,1,221,3
104,21304,02/02/2006 8.55.00,1,221,2
102,27463,02/02/2006 8.55.00,1,221,3
98,23126,02/02/2006 8.55.00,1,221,2
98,23188,02/02/2006 8.55.00,1,221,3
98,14538,02/02/2006 8.55.00,1,221,4
98,23187,02/02/2006 8.55.00,1,221,2
101,44371,02/02/2006 8.55.00,1,221,3
187,13362,02/02/2006 8.55.00,1,221,3
101,44377,02/02/2006 8.55.00,1,221,4
99,20462,02/02/2006 8.55.00,313,221,2
110,29842,02/02/2006 8.55.00,1,221,3
131,13307,02/02/2006 8.55.00,1,221,4
110,30076,02/02/2006 8.55.00,1,221,3
99,20474,02/02/2006 8.55.00,313,221,4
102,26817,02/02/2006 8.55.00,1,221,1
110,29844,02/02/2006 8.55.00,1,221,4
110,30075,02/02/2006 8.55.00,1,221,3
96,26970,02/02/2006 8.55.00,1,221,4
99,20448,02/02/2006 8.55.00,313,221,2
96,26966,02/02/2006 8.55.00,1,221,3
102,26819,02/02/2006 8.55.00,1,221,1
100,26922,02/02/2006 8.55.00,1,221,2
99,20455,02/02/2006 8.55.00,313,221,3
99,20444,02/02/2006 8.55.00,313,221,4
104,21299,02/02/2006 8.55.00,1,221,2
101,43751,02/02/2006 8.55.00,1,221,2
101,43750,02/02/2006 8.55.00,1,221,2
100,26921,02/02/2006 8.55.00,1,221,4
102,27658,02/02/2006 8.56.00,1,221,1
99,30374,02/02/2006 8.56.00,1,221,3
98,22503,02/02/2006 8.56.00,1,221,1
101,44372,02/02/2006 8.56.00,1,221,4
99,20447,02/02/2006 8.56.00,313,221,2
100,27016,02/02/2006 8.56.00,1,221,2
117,56312,02/02/2006 8.56.00,1,221,4
100,27015,02/02/2006 8.56.00,1,221,2
99,30375,02/02/2006 8.56.00,1,221,4
100,27014,02/02/2006 8.56.00,1,221,1
101,43846,02/02/2006 8.56.00,1,221,4
101,43852,02/02/2006 8.56.00,1,221,3
102,27013,02/02/2006 8.56.00,1,221,2
117,56311,02/02/2006 8.56.00,1,221,1
101,44370,02/02/2006 8.56.00,1,221,4
101,44368,02/02/2006 8.56.00,1,221,2
100,27139,02/02/2006 8.56.00,1,221,3
117,56313,02/02/2006 8.56.00,1,221,2
101,43349,02/02/2006 8.56.00,1,221,1
101,43849,02/02/2006 8.56.00,1,221,2
101,43844,02/02/2006 8.56.00,1,221,1
97,26379,02/02/2006 8.56.00,1,221,3
106,19637,02/02/2006 8.56.00,1,221,2
98,15898,02/02/2006 8.56.00,1,221,1
99,20293,02/02/2006 8.56.00,1,221,3
