CASSA	SERIE	DATA_ORA	POOL	ID_IMPIANTO	ID_LETTORE
78	9981	04/01/2006 8.49.00	1	176	3
102	23244	04/01/2006 8.49.00	1	176	2
77	21290	04/01/2006 8.49.00	1	176	4
77	21226	04/01/2006 8.49.00	1	176	2
78	9834	04/01/2006 8.49.00	1	176	2
77	21225	04/01/2006 8.49.00	1	176	3
111	18309	04/01/2006 8.49.00	1	176	1
99	25171	04/01/2006 8.49.00	1	176	1
77	20954	04/01/2006 8.49.00	1	176	3
92	40225	04/01/2006 8.49.00	311	176	1
77	21289	04/01/2006 8.49.00	1	176	3
78	9983	04/01/2006 8.49.00	1	176	2
79	22345	04/01/2006 8.49.00	1	176	3
111	18005	04/01/2006 8.50.00	1	176	4
112	27147	04/01/2006 8.50.00	1	176	1
77	22191	04/01/2006 8.50.00	1	176	2
76	20312	04/01/2006 8.50.00	1	176	2
111	18977	04/01/2006 8.50.00	1	176	3
78	9802	04/01/2006 8.50.00	1	176	2
109	18330	04/01/2006 8.50.00	1	176	4
78	9800	04/01/2006 8.50.00	1	176	2
77	22192	04/01/2006 8.50.00	1	176	3
77	22189	04/01/2006 8.50.00	1	176	3
77	22188	04/01/2006 8.50.00	1	176	4
76	20313	04/01/2006 8.50.00	1	176	2
109	18331	04/01/2006 8.51.00	1	176	4
108	16292	04/01/2006 8.51.00	1	176	2
92	40070	04/01/2006 8.51.00	1	176	3
105	20321	04/01/2006 8.51.00	1	176	2
105	20322	04/01/2006 8.51.00	1	176	1
77	22166	04/01/2006 8.51.00	1	176	4
77	22167	04/01/2006 8.51.00	1	176	2
78	9801	04/01/2006 8.51.00	1	176	4
111	18978	04/01/2006 8.51.00	1	176	4
111	18979	04/01/2006 8.51.00	1	176	2
103	15223	04/01/2006 8.51.00	1	176	3
92	40061	04/01/2006 8.51.00	1	176	4
103	15224	04/01/2006 8.51.00	1	176	3
76	20363	04/01/2006 8.52.00	1	176	4
108	18942	04/01/2006 8.52.00	1	176	3
96	17924	04/01/2006 8.52.00	1	176	3
77	22145	04/01/2006 8.52.00	1	176	3
77	21358	04/01/2006 8.52.00	1	176	1
76	20864	04/01/2006 8.52.00	1	176	2
110	18944	04/01/2006 8.52.00	1	176	2
77	22052	04/01/2006 8.52.00	1	176	1
77	21359	04/01/2006 8.52.00	1	176	2
76	20478	04/01/2006 8.52.00	1	176	3
77	21360	04/01/2006 8.52.00	1	176	2
76	20480	04/01/2006 8.52.00	1	176	4
91	58042	04/01/2006 8.52.00	1	176	4
76	20957	04/01/2006 8.52.00	1	176	4
74	58970	04/01/2006 8.52.00	1	176	1
95	326	04/01/2006 8.52.00	1	176	3
96	17812	04/01/2006 8.52.00	1	176	1
96	17921	04/01/2006 8.52.00	1	176	4
77	22141	04/01/2006 8.52.00	1	176	2
95	327	04/01/2006 8.52.00	1	176	2
91	58044	04/01/2006 8.52.00	1	176	4
105	17626	04/01/2006 8.52.00	1	176	4
110	18943	04/01/2006 8.52.00	1	176	3
77	22176	04/01/2006 8.53.00	1	176	4
77	22156	04/01/2006 8.53.00	1	176	4
108	18719	04/01/2006 8.53.00	1	176	3
76	20845	04/01/2006 8.53.00	1	176	2
78	9715	04/01/2006 8.53.00	1	176	3
108	18720	04/01/2006 8.53.00	1	176	4
77	22153	04/01/2006 8.53.00	1	176	3
76	20843	04/01/2006 8.53.00	1	176	4
77	19404	04/01/2006 8.53.00	1	176	3
77	22174	04/01/2006 8.53.00	1	176	2
77	19405	04/01/2006 8.54.00	1	176	3
129	14251	04/01/2006 8.54.00	1	176	2
126	16991	04/01/2006 8.54.00	1	176	3
77	21352	04/01/2006 8.54.00	1	176	1
108	18721	04/01/2006 8.54.00	1	176	4
95	1166	04/01/2006 8.54.00	1	176	2
95	1168	04/01/2006 8.54.00	1	176	4
95	1167	04/01/2006 8.54.00	1	176	3
108	18722	04/01/2006 8.54.00	1	176	4
78	9717	04/01/2006 8.54.00	1	176	2
77	20826	04/01/2006 8.55.00	1	176	2
77	20825	04/01/2006 8.55.00	1	176	3
73	18100	04/01/2006 8.56.00	1	176	4
76	19663	04/01/2006 8.56.00	1	176	4
186	1927	04/01/2006 8.56.00	1	176	3
